
L = 0.09
39.0542 0.0193 0.0000
39.2544 0.0000 0.0229
39.2928 0.0213 0.0000
39.3196 0.0000 0.0354
39.3375 0.0041 0.0000
39.3445 0.0086 0.0000
39.4052 0.0000 0.0334
39.4249 0.0000 0.0127
39.4442 0.0166 0.0000
39.5481 0.0144 0.0000
39.6194 0.0000 0.0219
39.6445 0.0000 0.0084
39.6822 0.0000 0.0139
39.7061 0.0000 0.0013
39.7086 0.0069 0.0000
39.7336 0.0128 0.0000
39.7530 0.0000 0.0203
39.7598 0.0000 0.0081
39.7804 0.0045 0.0000
39.8190 0.0083 0.0000
39.8352 0.0000 0.0172
39.8416 0.0251 0.0000
39.8424 0.0064 0.0000
39.8556 0.0000 0.0127
39.8866 0.0081 0.0000
39.9005 0.0118 0.0000
39.9227 0.0000 0.0121
39.9964 0.0093 0.0000
40.1405 0.0000 0.0191
40.1513 0.0299 0.0000
40.1660 0.0185 0.0000
40.1946 0.0074 0.0000
40.2984 0.0207 0.0000
40.3534 0.0000 0.0300
40.4005 0.0000 0.0131
40.4904 0.0000 0.0166
40.4984 0.0339 0.0000
40.5170 0.0432 0.0000
40.5816 0.0067 0.0000
40.6046 0.0212 0.0000
40.6099 0.0000 0.0107
40.6124 0.0000 0.0126
40.6183 0.0000 0.0140
40.6514 0.0264 0.0000
40.6987 0.0000 0.0154
40.7273 0.0056 0.0000
40.7374 0.0000 0.0317
40.7772 0.0061 0.0000
40.7898 0.0000 0.0181
40.8430 0.0067 0.0000
40.8803 0.0123 0.0000
40.9523 0.0000 0.0273
41.0701 0.0000 0.0222
41.1216 0.0154 0.0000
41.1800 0.0000 0.0021
41.2252 0.0000 0.0266
41.2272 0.0102 0.0000
41.2484 0.0106 0.0000
41.2509 0.0000 0.0167
41.3556 0.0000 0.0316
41.3921 0.0000 0.0268
41.3981 0.0000 0.0257
41.4299 0.0000 0.0172
41.4429 0.0000 0.0049
41.4880 0.0202 0.0000
41.4885 0.0000 0.0204
41.5375 0.0084 0.0000
41.5411 0.0000 0.0186
41.5441 0.0000 0.0194
41.5817 0.0000 0.0034
41.6013 0.0000 0.0118
41.6104 0.0223 0.0000
41.6580 0.0080 0.0000
41.6996 0.0000 0.0397
41.7098 0.0000 0.0240
41.7582 0.0197 0.0000
41.8023 0.0074 0.0000
41.9379 0.0147 0.0000
42.0261 0.0141 0.0000
42.0291 0.0208 0.0000
42.0718 0.0000 0.0136
42.1015 0.0054 0.0000
42.1061 0.0045 0.0000
42.1160 0.0075 0.0000
42.1208 0.0184 0.0000
42.1931 0.0000 0.0032
42.2320 0.0295 0.0000
42.2535 0.0000 0.0057
42.2636 0.0251 0.0000
42.2967 0.0000 0.0183
42.3358 0.0000 0.0182
42.3971 0.0000 0.0112
42.4169 0.0000 0.0125
42.4535 0.0000 0.0069
42.4854 0.0000 0.0088
42.4895 0.0000 0.0262
42.5715 0.0000 0.0095
42.6144 0.0000 0.0355
42.6588 0.0106 0.0000
42.6607 0.0000 0.0255
42.6658 0.0000 0.0190
42.6720 0.0075 0.0000
42.6900 0.0132 0.0000
42.9503 0.0000 0.0146
42.9575 0.0000 0.0127
43.0694 0.0000 0.0156
43.0989 0.0000 0.0078
43.1189 0.0000 0.0094
43.1531 0.0000 0.0247
43.1866 0.0000 0.0135
43.2442 0.0000 0.0111
43.3283 0.0326 0.0000
43.3290 0.0000 0.0445
43.3395 0.0000 0.0146
43.4642 0.0000 0.0193
43.5481 0.0000 0.0222
43.6312 0.0087 0.0000
43.6815 0.0298 0.0000
43.7284 0.0000 0.0263
43.7451 0.0000 0.0315
43.8199 0.0304 0.0000
43.8561 0.0121 0.0000
44.1064 0.0093 0.0000
44.1119 0.0111 0.0000
44.1542 0.0000 0.0216
44.2271 0.0174 0.0000
44.2433 0.0000 0.0150
44.4103 0.0050 0.0000
44.5017 0.0162 0.0000
44.5180 0.0000 0.0414
44.6243 0.0079 0.0000
44.6274 0.0000 0.0238
44.7239 0.0000 0.0483
44.7356 0.0194 0.0000
44.7479 0.0000 0.0105
44.7551 0.0252 0.0000
44.7642 0.0192 0.0000
44.7727 0.0000 0.0091
44.8015 0.0201 0.0000
44.8540 0.0224 0.0000
44.8627 0.0000 0.0235
44.9033 0.0100 0.0000
44.9426 0.0000 0.0375
45.0474 0.0000 0.0148
45.0601 0.0071 0.0000
45.0719 0.0119 0.0000
45.2138 0.0196 0.0000
45.2384 0.0000 0.0111
45.3596 0.0140 0.0000
45.3836 0.0000 0.0323
45.3977 0.0095 0.0000
45.4804 0.0000 0.0090
45.5231 0.0220 0.0000
45.5394 0.0093 0.0000
45.5673 0.0125 0.0000
45.6300 0.0000 0.0066
45.6677 0.0000 0.0172
45.6761 0.0000 0.0293
45.6939 0.0112 0.0000
45.7095 0.0000 0.0169
45.7390 0.0057 0.0000
45.7765 0.0055 0.0000
45.8084 0.0090 0.0000
45.8169 0.0181 0.0000
45.8716 0.0080 0.0000
45.9417 0.0164 0.0000
45.9689 0.0000 0.0247
46.0052 0.0058 0.0000
46.1032 0.0150 0.0000
46.1122 0.0000 0.0220
46.1952 0.0177 0.0000
46.2290 0.0000 0.0318
46.2564 0.0078 0.0000
46.2746 0.0200 0.0000
46.3695 0.0000 0.0124
46.4279 0.0000 0.0301
46.4542 0.0000 0.0073
46.4714 0.0303 0.0000
46.5459 0.0171 0.0000
46.5477 0.0298 0.0000
46.5685 0.0000 0.0261
46.5974 0.0212 0.0000
46.7232 0.0000 0.0188
46.7429 0.0000 0.0149
46.7746 0.0000 0.0223
46.8748 0.0000 0.0252
46.9139 0.0000 0.0194
46.9256 0.0101 0.0000
47.0041 0.0293 0.0000
47.0992 0.0075 0.0000
47.1555 0.0000 0.0274
47.1972 0.0000 0.0128
47.2036 0.0089 0.0000
47.2261 0.0000 0.0088
47.2429 0.0000 0.0240
47.2694 0.0173 0.0000
47.2716 0.0000 0.0098
47.3335 0.0000 0.0312
47.5725 0.0000 0.0312
47.5875 0.0000 0.0119
47.6142 0.0149 0.0000
47.6199 0.0000 0.0339
47.6310 0.0151 0.0000
47.6752 0.0000 0.0217
47.6902 0.0000 0.0143
47.7018 0.0246 0.0000
47.7163 0.0287 0.0000
47.9800 0.0238 0.0000
48.0023 0.0000 0.0232
48.0289 0.0000 0.0258
48.0289 0.0000 0.0231
48.0365 0.0186 0.0000
48.0594 0.0006 0.0000
48.1386 0.0179 0.0000
48.1996 0.0000 0.0243
48.2267 0.0000 0.0169
48.2274 0.0000 0.0107
48.2416 0.0000 0.0311
48.3381 0.0183 0.0000
48.4051 0.0000 0.0208
48.5277 0.0224 0.0000
48.5922 0.0090 0.0000
48.5986 0.0000 0.0138
48.6083 0.0231 0.0000
48.6761 0.0000 0.0154
48.7244 0.0000 0.0147
48.7958 0.0000 0.0245
48.8250 0.0000 0.0252
48.8277 0.0000 0.0122
48.9233 0.0000 0.0281
48.9765 0.0000 0.0129
48.9890 0.0000 0.0409
49.0453 0.0175 0.0000
49.1971 0.0000 0.0234
49.2063 0.0127 0.0000
49.2505 0.0120 0.0000
49.2609 0.0227 0.0000
49.2812 0.0000 0.0204
49.3279 0.0000 0.0097
49.3613 0.0303 0.0000
49.4058 0.0000 0.0271
49.4601 0.0080 0.0000
49.5013 0.0000 0.0373
49.5899 0.0174 0.0000
49.5969 0.0166 0.0000
49.6079 0.0000 0.0158
49.6396 0.0000 0.0222
49.6479 0.0000 0.0327
49.7259 0.0000 0.0250
49.8198 0.0000 0.0058
49.8359 0.0000 0.0113
49.9062 0.0283 0.0000
49.9257 0.0000 0.0070
49.9395 0.0000 0.0222
50.0458 0.0102 0.0000
50.0691 0.0000 0.0272
50.1370 0.0000 0.0125
50.1616 0.0236 0.0000
50.2818 0.0146 0.0000
50.3070 0.0000 0.0131
50.3274 0.0140 0.0000
50.3628 0.0000 0.0362
50.3948 0.0000 0.0177
50.5121 0.0000 0.0247
50.6018 0.0144 0.0000
50.7345 0.0000 0.0265
50.8140 0.0240 0.0000
50.8298 0.0260 0.0000
50.8462 0.0086 0.0000
50.8736 0.0148 0.0000
50.8881 0.0185 0.0000
50.9036 0.0000 0.0242
50.9038 0.0000 0.0105
50.9425 0.0160 0.0000
50.9715 0.0062 0.0000
50.9848 0.0175 0.0000
51.0105 0.0093 0.0000
51.0412 0.0062 0.0000
51.0575 0.0000 0.0099
51.0597 0.0196 0.0000
51.0703 0.0170 0.0000
51.1112 0.0000 0.0024
51.1170 0.0022 0.0297
51.1408 0.0000 0.0294
51.1708 0.0000 0.0148
51.2225 0.0062 0.0000
51.2877 0.0000 0.0012
51.3171 0.0000 0.0163
51.3304 0.0213 0.0000
51.3550 0.0079 0.0000
51.3665 0.0000 0.0150
51.5325 0.0143 0.0000
51.5967 0.0000 0.0140
51.6270 0.0000 0.0147
51.7072 0.0000 0.0191
51.7713 0.0000 0.0078
51.8641 0.0184 0.0000
51.8739 0.0185 0.0000
51.8766 0.0090 0.0000
51.8849 0.0270 0.0000
51.8891 0.0000 0.0100
51.9289 0.0000 0.0164
51.9317 0.0242 0.0000
51.9350 0.0179 0.0000
52.0099 0.0089 0.0000
52.0592 0.0000 0.0217
52.1509 0.0391 0.0000
52.2366 0.0159 0.0000
52.2817 0.0000 0.0188
52.4150 0.0093 0.0000
52.4785 0.0000 0.0092
52.4836 0.0262 0.0000
52.5085 0.0000 0.0081
52.5420 0.0042 0.0000
52.5699 0.0136 0.0000
52.5871 0.0000 0.0112
52.5926 0.0333 0.0000
52.6228 0.0227 0.0000
52.7135 0.0000 0.0191
52.7253 0.0181 0.0000
52.7325 0.0000 0.0189
52.7510 0.0000 0.0277
52.7959 0.0000 0.0364
52.8161 0.0152 0.0000
52.8701 0.0000 0.0154
52.8801 0.0132 0.0000
52.9279 0.0000 0.0069
52.9490 0.0164 0.0000
52.9971 0.0232 0.0000
53.0900 0.0000 0.0301
53.2334 0.0198 0.0000
53.4542 0.0200 0.0000
53.4631 0.0144 0.0000
53.4656 0.0316 0.0000
53.4855 0.0000 0.0184
53.4993 0.0075 0.0000
53.5364 0.0000 0.0055
53.5379 0.0128 0.0000
53.6840 0.0000 0.0297
53.7071 0.0000 0.0281
53.7582 0.0364 0.0000
53.7589 0.0000 0.0137
53.7641 0.0203 0.0000
53.7967 0.0214 0.0000
53.8474 0.0000 0.0138
53.8817 0.0000 0.0223
54.0595 0.0131 0.0000
54.0996 0.0000 0.0229
54.2415 0.0000 0.0197
54.2516 0.0153 0.0000
54.2710 0.0000 0.0261
54.3199 0.0000 0.0335
54.3270 0.0101 0.0000
54.3927 0.0150 0.0000
54.4118 0.0000 0.0326
54.4699 0.0191 0.0000
54.4820 0.0210 0.0000
54.4870 0.0216 0.0000
54.4872 0.0000 0.0149
54.5309 0.0000 0.0276
54.6121 0.0152 0.0000
54.6320 0.0185 0.0000
54.6656 0.0000 0.0217
54.6775 0.0232 0.0000
54.8326 0.0069 0.0000
54.8760 0.0073 0.0000
54.9205 0.0026 0.0000
54.9255 0.0000 0.0168
54.9460 0.0107 0.0000
54.9461 0.0223 0.0000
54.9666 0.0000 0.0151
55.0093 0.0188 0.0000
55.0649 0.0000 0.0133
55.1559 0.0000 0.0126
55.1604 0.0220 0.0000
55.1869 0.0000 0.0140
55.2064 0.0041 0.0000
55.2161 0.0140 0.0000
55.3156 0.0000 0.0335
55.3975 0.0412 0.0000
55.4894 0.0167 0.0000
55.4918 0.0225 0.0000
55.4933 0.0000 0.0188
55.4941 0.0000 0.0078
55.5646 0.0055 0.0000
55.6330 0.0000 0.0297
55.6851 0.0030 0.0000
55.7357 0.0000 0.0154
55.7569 0.0048 0.0000
55.9758 0.0247 0.0000
55.9880 0.0000 0.0189
56.0120 0.0000 0.0171
56.0425 0.0000 0.0094
56.0448 0.0117 0.0000
56.0551 0.0000 0.0078
56.0841 0.0000 0.0200
56.1179 0.0000 0.0076
56.2468 0.0000 0.0136
56.2522 0.0075 0.0000
56.3292 0.0000 0.0215
56.3442 0.0017 0.0000
56.3872 0.0363 0.0000
56.3936 0.0321 0.0000
56.4597 0.0116 0.0000
56.4814 0.0000 0.0109
56.5689 0.0487 0.0000
56.6309 0.0000 0.0106
56.6441 0.0268 0.0000
56.6911 0.0092 0.0000
56.8158 0.0349 0.0000
56.8662 0.0114 0.0000
56.8877 0.0000 0.0133
56.8939 0.0113 0.0000
56.9140 0.0166 0.0000
56.9337 0.0000 0.0164
56.9532 0.0000 0.0072
56.9742 0.0210 0.0000
57.0253 0.0000 0.0191
57.0391 0.0000 0.0095
57.0513 0.0083 0.0000
57.0585 0.0257 0.0000
57.0802 0.0000 0.0274
57.1393 0.0000 0.0094
57.2108 0.0073 0.0000
57.2411 0.0000 0.0167
57.2451 0.0143 0.0000
57.2673 0.0265 0.0000
57.2964 0.0081 0.0000
57.3613 0.0274 0.0000
57.4332 0.0000 0.0106
57.4375 0.0000 0.0298
57.4450 0.0000 0.0274
57.5048 0.0000 0.0219
57.5107 0.0046 0.0000
57.5360 0.0000 0.0198
57.5372 0.0000 0.0165
57.5519 0.0000 0.0168
57.5696 0.0248 0.0000
57.6267 0.0171 0.0000
57.6504 0.0133 0.0000
57.6756 0.0000 0.0262
57.7787 0.0139 0.0000
57.8416 0.0066 0.0000
57.8633 0.0094 0.0000
57.9021 0.0000 0.0169
57.9369 0.0116 0.0000
58.0834 0.0000 0.0086
58.1657 0.0042 0.0000
58.1723 0.0000 0.0212
58.3845 0.0000 0.0222
58.3937 0.0345 0.0000
58.4105 0.0112 0.0000
58.4447 0.0132 0.0000
58.5096 0.0187 0.0000
58.5102 0.0348 0.0000
58.5120 0.0189 0.0000
58.6468 0.0243 0.0000
58.6549 0.0239 0.0000
58.7412 0.0112 0.0000
58.8036 0.0139 0.0000
58.8094 0.0000 0.0111
58.8666 0.0000 0.0145
58.9894 0.0000 0.0158
59.0029 0.0216 0.0000
59.0466 0.0000 0.0138
59.0668 0.0185 0.0000
59.0898 0.0000 0.0264
59.1220 0.0074 0.0000
59.3610 0.0000 0.0198
59.3891 0.0048 0.0000
59.4209 0.0269 0.0000
59.4686 0.0243 0.0000
59.4793 0.0089 0.0000
59.5014 0.0000 0.0108
59.5415 0.0279 0.0000
59.5574 0.0172 0.0000
59.6141 0.0195 0.0000
59.6889 0.0340 0.0000
59.8844 0.0000 0.0319
59.9062 0.0000 0.0430
59.9671 0.0148 0.0000
59.9813 0.0093 0.0000
59.9851 0.0258 0.0000
60.1071 0.0000 0.0215
60.2062 0.0000 0.0205
60.2264 0.0000 0.0196
60.2328 0.0000 0.0250
60.2391 0.0172 0.0000
60.2716 0.0168 0.0000
60.2756 0.0000 0.0076
60.3266 0.0128 0.0000
60.3798 0.0000 0.0109
60.3896 0.0207 0.0000
60.4111 0.0138 0.0000
60.4911 0.0388 0.0000
60.5138 0.0169 0.0000
60.5711 0.0000 0.0258
60.5891 0.0078 0.0000
60.5941 0.0000 0.0300
60.6349 0.0000 0.0026
60.6755 0.0000 0.0258
60.8207 0.0308 0.0000
60.8657 0.0162 0.0000
60.9389 0.0000 0.0219
60.9862 0.0000 0.0330
60.9931 0.0198 0.0000
61.0667 0.0124 0.0000
61.1341 0.0181 0.0000
61.2607 0.0000 0.0016
61.3083 0.0068 0.0000
61.3178 0.0029 0.0000
61.3269 0.0000 0.0338
61.4406 0.0066 0.0000
61.4483 0.0000 0.0118
61.4662 0.0088 0.0000
61.4663 0.0000 0.0258
61.4707 0.0003 0.0000
61.4709 0.0279 0.0000
61.6150 0.0105 0.0000
61.6270 0.0145 0.0000
61.6291 0.0171 0.0000
61.6539 0.0250 0.0000
61.6793 0.0108 0.0000
61.6994 0.0062 0.0000
61.7235 0.0000 0.0266
61.8009 0.0000 0.0180
61.8281 0.0228 0.0000
61.8978 0.0000 0.0102
61.9430 0.0308 0.0000
61.9873 0.0000 0.0328
62.0263 0.0248 0.0000
62.1539 0.0000 0.0267
62.1664 0.0000 0.0040
62.2188 0.0279 0.0000
62.3628 0.0042 0.0000
62.4071 0.0182 0.0000
62.4214 0.0234 0.0000
62.4518 0.0067 0.0000
62.4768 0.0432 0.0000
62.5338 0.0196 0.0000
62.5462 0.0172 0.0000
62.5902 0.0187 0.0000
62.6115 0.0050 0.0000
62.6274 0.0000 0.0140
62.7684 0.0178 0.0000
62.8276 0.0055 0.0000
62.8910 0.0000 0.0209
62.9629 0.0194 0.0000
62.9686 0.0163 0.0000
62.9997 0.0377 0.0000
63.0585 0.0221 0.0000
63.0841 0.0000 0.0153
63.1684 0.0071 0.0000
63.1692 0.0000 0.0204
63.2201 0.0281 0.0000
63.2396 0.0000 0.0038
63.2671 0.0000 0.0079
63.2901 0.0000 0.0207
63.3267 0.0085 0.0000
63.3267 0.0267 0.0000
63.3432 0.0000 0.0125
63.3807 0.0147 0.0000
63.3992 0.0107 0.0000
63.3999 0.0062 0.0000
63.4010 0.0000 0.0150
63.4243 0.0146 0.0000
63.4274 0.0000 0.0322
63.4419 0.0000 0.0253
63.4809 0.0250 0.0000
63.5511 0.0287 0.0000
63.5737 0.0335 0.0000
63.9195 0.0199 0.0000
64.0486 0.0201 0.0000
64.0928 0.0000 0.0139
64.1031 0.0295 0.0000
64.1320 0.0201 0.0000
64.1643 0.0000 0.0096
64.2010 0.0066 0.0000
64.2183 0.0155 0.0000
64.2677 0.0000 0.0180
64.2973 0.0000 0.0164
64.3600 0.0049 0.0000
64.4236 0.0104 0.0000
64.4587 0.0000 0.0275
64.5003 0.0000 0.0027
64.5279 0.0080 0.0000
64.7601 0.0000 0.0217
64.8850 0.0000 0.0135
64.8871 0.0380 0.0000
65.0648 0.0160 0.0000
65.0704 0.0000 0.0236
65.1955 0.0000 0.0118
65.2113 0.0240 0.0000
65.2924 0.0000 0.0132
65.2955 0.0000 0.0234
65.3023 0.0176 0.0000
65.3442 0.0000 0.0312
65.3903 0.0183 0.0000
65.4207 0.0146 0.0000
65.4784 0.0000 0.0154
65.5911 0.0240 0.0000
65.6284 0.0158 0.0000
65.6298 0.0250 0.0000
65.6406 0.0000 0.0186
65.6613 0.0000 0.0297
65.7575 0.0151 0.0000
65.8228 0.0087 0.0000
65.8714 0.0133 0.0000
65.9012 0.0255 0.0000
65.9204 0.0000 0.0057
65.9306 0.0045 0.0000
65.9754 0.0000 0.0408
65.9981 0.0000 0.0020
66.0219 0.0000 0.0168
66.0446 0.0276 0.0000
66.0588 0.0048 0.0000
66.0591 0.0000 0.0185
66.0739 0.0000 0.0123
66.0800 0.0000 0.0317
66.1042 0.0200 0.0000
66.1431 0.0380 0.0000
66.2030 0.0183 0.0000
66.2229 0.0000 0.0122
66.2259 0.0000 0.0087
66.2577 0.0000 0.0382
66.3446 0.0210 0.0000
66.3467 0.0000 0.0156
66.3857 0.0000 0.0197
66.4862 0.0000 0.0227
66.5198 0.0189 0.0000
66.6513 0.0000 0.0038
66.6600 0.0000 0.0194
66.6666 0.0193 0.0000
66.6792 0.0279 0.0000
66.6885 0.0000 0.0239
66.7023 0.0000 0.0084
66.7060 0.0000 0.0358
66.7539 0.0000 0.0164
66.7642 0.0000 0.0029
66.7927 0.0174 0.0000
66.8027 0.0108 0.0000
66.8828 0.0336 0.0000
66.8848 0.0208 0.0000
66.8989 0.0000 0.0122
66.9079 0.0000 0.0214
66.9389 0.0000 0.0258
66.9424 0.0000 0.0201
66.9959 0.0000 0.0179
67.0230 0.0208 0.0000
67.1401 0.0337 0.0000
67.1710 0.0000 0.0257
67.1909 0.0000 0.0177
67.3326 0.0000 0.0057
67.3518 0.0237 0.0000
67.4450 0.0111 0.0000
67.5279 0.0000 0.0201
67.6731 0.0000 0.0106
67.6750 0.0108 0.0000
67.7343 0.0519 0.0000
67.7392 0.0000 0.0144
67.7466 0.0233 0.0000
67.7665 0.0182 0.0000
67.8060 0.0000 0.0108
67.8468 0.0194 0.0000
67.8485 0.0034 0.0000
67.8668 0.0000 0.0198
67.8957 0.0035 0.0000
67.9269 0.0076 0.0000
68.0431 0.0239 0.0000
68.2221 0.0000 0.0104
68.2528 0.0113 0.0000
68.3024 0.0211 0.0000
68.3504 0.0000 0.0082
68.3593 0.0000 0.0128
68.3930 0.0105 0.0000
68.4248 0.0000 0.0176
68.5097 0.0000 0.0111
68.6106 0.0000 0.0118
68.6365 0.0000 0.0096
68.6570 0.0118 0.0000
68.6626 0.0000 0.0144
68.7321 0.0102 0.0000
68.7472 0.0204 0.0000
68.8084 0.0000 0.0140
68.8607 0.0138 0.0000
68.9533 0.0000 0.0370
69.0177 0.0000 0.0153
69.0624 0.0139 0.0000
69.0696 0.0000 0.0251
69.0904 0.0000 0.0200
69.2466 0.0000 0.0104
69.3352 0.0178 0.0000
69.3562 0.0000 0.0113
69.3736 0.0196 0.0000
69.4276 0.0000 0.0205
69.4311 0.0183 0.0000
69.4351 0.0000 0.0072
69.4519 0.0000 0.0221
69.4859 0.0000 0.0383
69.4881 0.0126 0.0000
69.4963 0.0000 0.0176
69.5245 0.0000 0.0281
69.5886 0.0019 0.0000
69.6749 0.0135 0.0000
69.6936 0.0116 0.0000
69.6963 0.0000 0.0140
69.7149 0.0000 0.0046
69.7405 0.0205 0.0000
69.7702 0.0000 0.0125
69.7720 0.0237 0.0000
69.8322 0.0000 0.0085
69.8717 0.0000 0.0216
69.8796 0.0000 0.0085
69.8936 0.0000 0.0187
69.9039 0.0174 0.0000
69.9171 0.0268 0.0000
69.9697 0.0120 0.0000
70.0020 0.0132 0.0000
70.0358 0.0000 0.0246
70.1151 0.0152 0.0000
70.1186 0.0025 0.0000
70.1407 0.0287 0.0000
70.1601 0.0131 0.0000
70.2455 0.0000 0.0067
70.2572 0.0192 0.0000
70.2634 0.0000 0.0111
70.2839 0.0000 0.0093
70.2915 0.0000 0.0082
70.3167 0.0057 0.0000
70.3711 0.0000 0.0174
70.3898 0.0140 0.0000
70.3909 0.0218 0.0000
70.4392 0.0248 0.0000
70.4971 0.0000 0.0122
70.5596 0.0000 0.0159
70.6080 0.0174 0.0000
70.6545 0.0000 0.0198
70.7014 0.0000 0.0371
70.7030 0.0000 0.0046
70.7103 0.0000 0.0092
70.7259 0.0000 0.0082
70.7941 0.0115 0.0000
70.8366 0.0299 0.0000
70.9443 0.0000 0.0165
70.9580 0.0009 0.0000
71.0172 0.0000 0.0031
71.0241 0.0000 0.0064
71.0246 0.0234 0.0000
71.0372 0.0238 0.0000
71.1168 0.0000 0.0034
71.2245 0.0000 0.0212
71.2534 0.0000 0.0090
71.2569 0.0000 0.0266
71.3028 0.0146 0.0000
71.3175 0.0163 0.0000
71.4070 0.0000 0.0248
71.4384 0.0000 0.0368
71.4528 0.0000 0.0089
71.4874 0.0000 0.0206
71.4875 0.0141 0.0000
71.4894 0.0000 0.0124
71.5159 0.0221 0.0000
71.5372 0.0000 0.0297
71.5402 0.0000 0.0086
71.5511 0.0167 0.0000
71.5983 0.0000 0.0104
71.6020 0.0077 0.0000
71.7126 0.0056 0.0000
71.7229 0.0134 0.0000
71.7792 0.0101 0.0000
71.7851 0.0037 0.0000
71.8076 0.0000 0.0106
71.8668 0.0047 0.0000
71.8995 0.0000 0.0208
71.9042 0.0000 0.0159
71.9330 0.0075 0.0000
71.9525 0.0079 0.0000
71.9611 0.0142 0.0000
71.9676 0.0087 0.0000
71.9735 0.0000 0.0203
72.0720 0.0000 0.0171
72.0993 0.0000 0.0168
72.1468 0.0207 0.0000
72.2303 0.0000 0.0214
72.2541 0.0051 0.0000
72.2903 0.0000 0.0122
72.3885 0.0000 0.0131
72.4344 0.0000 0.0128
72.4471 0.0000 0.0198
72.5065 0.0000 0.0142
72.5320 0.0000 0.0158
72.5495 0.0073 0.0000
72.5642 0.0000 0.0076
72.6469 0.0070 0.0000
72.6501 0.0059 0.0000
72.7119 0.0000 0.0204
72.7119 0.0096 0.0000
72.7130 0.0059 0.0000
72.7137 0.0129 0.0000
72.8208 0.0176 0.0000
72.8579 0.0067 0.0000
72.8743 0.0368 0.0000
72.8884 0.0000 0.0158
72.9109 0.0126 0.0000
72.9767 0.0178 0.0000
72.9851 0.0000 0.0203
73.0166 0.0000 0.0162
73.0661 0.0051 0.0000
73.2229 0.0000 0.0082
73.2513 0.0150 0.0000
73.2678 0.0047 0.0000
73.4216 0.0171 0.0000
73.4433 0.0000 0.0038
73.5646 0.0248 0.0000
73.6097 0.0209 0.0000
73.6739 0.0132 0.0000
73.7075 0.0020 0.0000
73.8278 0.0000 0.0099
73.8302 0.0000 0.0207
73.8715 0.0000 0.0223
73.8742 0.0177 0.0000
73.9123 0.0000 0.0194
73.9129 0.0000 0.0284
73.9625 0.0200 0.0000
73.9736 0.0000 0.0517
74.0510 0.0000 0.0481
74.0529 0.0000 0.0077
74.0657 0.0000 0.0259
74.1037 0.0214 0.0000
74.1112 0.0187 0.0000
74.1401 0.0000 0.0110
74.2720 0.0000 0.0222
74.2854 0.0000 0.0096
74.4777 0.0140 0.0000
74.5048 0.0000 0.0204
74.6023 0.0000 0.0244
74.6247 0.0287 0.0000
74.6352 0.0141 0.0000
74.6472 0.0000 0.0226
74.6684 0.0070 0.0000
74.6698 0.0000 0.0348
74.7429 0.0000 0.0209
74.7656 0.0000 0.0187
74.8747 0.0225 0.0000
74.9076 0.0100 0.0000
74.9293 0.0000 0.0220
74.9938 0.0000 0.0179
75.0236 0.0000 0.0183
75.0392 0.0000 0.0285
75.0600 0.0000 0.0065
75.0809 0.0000 0.0298
75.1434 0.0000 0.0060
75.1590 0.0120 0.0000
75.1801 0.0164 0.0000
75.2057 0.0250 0.0000
75.3956 0.0000 0.0244
75.4356 0.0000 0.0303
75.5410 0.0031 0.0000
75.6051 0.0000 0.0159
75.6174 0.0000 0.0219
75.6903 0.0000 0.0051
75.6987 0.0197 0.0000
75.7015 0.0000 0.0308
75.7293 0.0000 0.0106
75.7510 0.0132 0.0000
76.0635 0.0088 0.0000
76.0718 0.0000 0.0377
76.1144 0.0000 0.0098
76.1431 0.0027 0.0000
76.1781 0.0237 0.0000
76.2082 0.0000 0.0239
76.2392 0.0235 0.0000
76.2659 0.0269 0.0000
76.2795 0.0050 0.0000
76.3035 0.0158 0.0000
76.3540 0.0000 0.0171
76.3856 0.0180 0.0000
76.4681 0.0000 0.0160
76.5400 0.0000 0.0145
76.7238 0.0189 0.0000
76.7448 0.0077 0.0000
76.7694 0.0154 0.0000
76.8052 0.0033 0.0000
76.8367 0.0193 0.0000
76.8511 0.0000 0.0179
76.8916 0.0316 0.0000
76.9714 0.0000 0.0126
77.0212 0.0000 0.0171
77.0382 0.0211 0.0000
77.0654 0.0000 0.0097
77.0731 0.0062 0.0000
77.0792 0.0002 0.0000
77.1143 0.0000 0.0230
77.1614 0.0110 0.0000
77.1624 0.0276 0.0000
77.2204 0.0156 0.0000
77.2400 0.0000 0.0095
77.3347 0.0000 0.0166
77.3560 0.0000 0.0220
77.3734 0.0000 0.0106
77.4297 0.0201 0.0000
77.4315 0.0000 0.0174
77.4780 0.0000 0.0193
77.5167 0.0090 0.0000
77.5378 0.0171 0.0000
77.5487 0.0000 0.0091
77.5554 0.0134 0.0000
77.5584 0.0000 0.0163
77.5728 0.0000 0.0250
77.7225 0.0186 0.0000
77.7631 0.0221 0.0000
77.8031 0.0163 0.0000
77.8066 0.0125 0.0000
77.8453 0.0000 0.0049
77.8906 0.0000 0.0253
77.9518 0.0000 0.0068
78.0308 0.0000 0.0221
78.0813 0.0236 0.0000
78.0824 0.0121 0.0000
78.1328 0.0052 0.0000
78.1330 0.0000 0.0061
78.1503 0.0101 0.0000
78.2077 0.0000 0.0202
78.2226 0.0083 0.0000
78.2244 0.0186 0.0000
78.2262 0.0000 0.0163
78.3232 0.0201 0.0000
78.3552 0.0000 0.0341
78.3977 0.0000 0.0055
78.4849 0.0000 0.0224
78.5191 0.0194 0.0000
78.5276 0.0145 0.0000
