
L = 0.07
32.1642 0.0000 0.0156
32.1893 0.0000 0.0177
32.3214 0.0255 0.0000
32.3282 0.0000 0.0054
32.3866 0.0177 0.0000
32.4136 0.0113 0.0000
32.4176 0.0000 0.0220
32.4573 0.0000 0.0257
32.5397 0.0000 0.0108
32.5640 0.0096 0.0000
32.6294 0.0364 0.0000
32.6644 0.0112 0.0000
32.7453 0.0126 0.0000
32.7615 0.0000 0.0050
32.8789 0.0152 0.0000
32.8848 0.0133 0.0000
32.9004 0.0000 0.0085
32.9204 0.0000 0.0240
32.9428 0.0000 0.0062
32.9457 0.0158 0.0000
32.9922 0.0077 0.0000
33.0010 0.0000 0.0229
33.0300 0.0043 0.0000
33.0520 0.0318 0.0000
33.0784 0.0172 0.0000
33.1102 0.0130 0.0000
33.1135 0.0106 0.0000
33.2547 0.0342 0.0000
33.2760 0.0224 0.0000
33.3038 0.0410 0.0000
33.3887 0.0062 0.0000
33.4043 0.0000 0.0292
33.4134 0.0328 0.0000
33.4321 0.0167 0.0000
33.4421 0.0000 0.0381
33.4597 0.0157 0.0000
33.4953 0.0000 0.0087
33.5063 0.0058 0.0000
33.5329 0.0238 0.0000
33.5628 0.0162 0.0000
33.5667 0.0179 0.0000
33.5771 0.0000 0.0116
33.6048 0.0205 0.0000
33.6204 0.0000 0.0168
33.6239 0.0112 0.0000
33.6333 0.0000 0.0092
33.6641 0.0290 0.0000
33.7928 0.0209 0.0000
33.8850 0.0000 0.0172
33.8955 0.0228 0.0000
33.9111 0.0194 0.0000
33.9147 0.0000 0.0121
33.9259 0.0000 0.0098
33.9502 0.0089 0.0000
34.1267 0.0390 0.0000
34.2178 0.0174 0.0000
34.2492 0.0000 0.0112
34.2759 0.0022 0.0000
34.5103 0.0279 0.0000
34.6004 0.0000 0.0091
34.6258 0.0210 0.0000
34.6837 0.0273 0.0000
34.7179 0.0359 0.0000
34.7438 0.0064 0.0000
34.7665 0.0093 0.0000
34.8566 0.0146 0.0000
34.8765 0.0000 0.0114
34.8876 0.0000 0.0383
34.9301 0.0022 0.0000
34.9679 0.0189 0.0000
34.9833 0.0009 0.0110
35.0635 0.0081 0.0000
35.0664 0.0193 0.0000
35.1002 0.0181 0.0000
35.2129 0.0284 0.0000
35.2144 0.0000 0.0261
35.4086 0.0000 0.0154
35.4136 0.0148 0.0000
35.4364 0.0000 0.0196
35.4606 0.0000 0.0192
35.4864 0.0214 0.0000
35.5266 0.0000 0.0161
35.5585 0.0304 0.0000
35.7225 0.0000 0.0082
35.7304 0.0000 0.0298
35.7989 0.0150 0.0000
35.8445 0.0213 0.0000
35.8873 0.0225 0.0000
35.9235 0.0263 0.0000
35.9340 0.0000 0.0157
35.9434 0.0000 0.0162
35.9803 0.0000 0.0226
35.9812 0.0000 0.0220
36.0334 0.0188 0.0000
36.0337 0.0000 0.0221
36.0681 0.0083 0.0000
36.0688 0.0215 0.0000
36.0916 0.0000 0.0219
36.1018 0.0000 0.0141
36.1152 0.0117 0.0000
36.1511 0.0000 0.0149
36.1620 0.0000 0.0115
36.1820 0.0058 0.0000
36.2108 0.0000 0.0074
36.2331 0.0034 0.0000
36.2499 0.0141 0.0000
36.2559 0.0000 0.0130
36.4135 0.0139 0.0000
36.4743 0.0120 0.0000
36.6660 0.0000 0.0240
36.6781 0.0097 0.0000
36.7754 0.0150 0.0000
36.8000 0.0000 0.0087
36.8201 0.0000 0.0350
36.8591 0.0000 0.0337
36.8915 0.0000 0.0093
36.9027 0.0000 0.0341
36.9590 0.0281 0.0000
36.9620 0.0000 0.0295
36.9870 0.0000 0.0319
37.0215 0.0000 0.0150
37.1090 0.0000 0.0100
37.1312 0.0000 0.0233
37.1329 0.0244 0.0000
37.1777 0.0128 0.0000
37.1992 0.0129 0.0000
37.2270 0.0000 0.0150
37.2303 0.0000 0.0358
37.2812 0.0328 0.0000
37.2873 0.0000 0.0168
37.3356 0.0272 0.0000
37.3959 0.0209 0.0000
37.4337 0.0156 0.0000
37.4409 0.0096 0.0000
37.4629 0.0031 0.0000
37.5277 0.0248 0.0000
37.5320 0.0279 0.0000
37.5551 0.0245 0.0000
37.5558 0.0000 0.0148
37.5606 0.0000 0.0156
37.5701 0.0100 0.0000
37.6221 0.0000 0.0328
37.6379 0.0020 0.0000
37.6735 0.0000 0.0303
37.6760 0.0000 0.0216
37.7180 0.0342 0.0000
37.7528 0.0195 0.0000
37.7690 0.0217 0.0000
37.8367 0.0068 0.0000
37.9351 0.0273 0.0000
37.9829 0.0052 0.0000
38.0019 0.0178 0.0000
38.0370 0.0216 0.0000
38.0697 0.0000 0.0089
38.0764 0.0000 0.0115
38.1780 0.0149 0.0000
38.2153 0.0000 0.0152
38.2384 0.0000 0.0204
38.2560 0.0169 0.0000
38.3122 0.0000 0.0213
38.3365 0.0000 0.0127
38.3442 0.0000 0.0060
38.3931 0.0268 0.0000
38.4385 0.0188 0.0000
38.4645 0.0000 0.0310
38.5056 0.0000 0.0178
38.5700 0.0000 0.0117
38.5924 0.0000 0.0444
38.5959 0.0065 0.0000
38.6245 0.0272 0.0000
38.6914 0.0088 0.0000
38.7066 0.0202 0.0000
38.7399 0.0097 0.0000
38.7442 0.0135 0.0000
38.7552 0.0000 0.0218
38.7594 0.0000 0.0160
38.7913 0.0326 0.0000
38.8052 0.0000 0.0166
38.9118 0.0000 0.0130
38.9217 0.0146 0.0000
38.9368 0.0202 0.0000
38.9538 0.0191 0.0000
38.9554 0.0000 0.0122
38.9695 0.0189 0.0000
39.0165 0.0000 0.0203
39.0823 0.0078 0.0000
39.1672 0.0000 0.0135
39.2062 0.0000 0.0256
39.2698 0.0088 0.0000
39.3699 0.0070 0.0000
39.4240 0.0158 0.0000
39.4663 0.0000 0.0040
39.4770 0.0117 0.0000
39.4873 0.0072 0.0000
39.5091 0.0145 0.0000
39.5934 0.0000 0.0096
39.5984 0.0080 0.0000
39.6113 0.0362 0.0000
39.6374 0.0000 0.0077
39.7120 0.0078 0.0000
39.7120 0.0102 0.0000
39.7465 0.0055 0.0000
39.7959 0.0000 0.0176
39.8779 0.0246 0.0000
39.9168 0.0000 0.0226
39.9355 0.0000 0.0388
39.9451 0.0000 0.0213
39.9678 0.0000 0.0161
39.9966 0.0000 0.0326
40.0636 0.0000 0.0167
40.1412 0.0228 0.0000
40.1607 0.0000 0.0231
40.1688 0.0000 0.0027
40.2468 0.0233 0.0000
40.3400 0.0050 0.0000
40.4243 0.0000 0.0136
40.4549 0.0102 0.0000
40.4666 0.0217 0.0000
40.4945 0.0307 0.0000
40.5071 0.0111 0.0000
40.5229 0.0000 0.0122
40.5893 0.0060 0.0000
40.7333 0.0063 0.0000
40.7957 0.0260 0.0000
40.9651 0.0000 0.0249
40.9712 0.0000 0.0092
40.9975 0.0000 0.0128
41.0138 0.0000 0.0371
41.0339 0.0000 0.0310
41.0381 0.0000 0.0265
41.0430 0.0000 0.0075
41.0595 0.0000 0.0096
41.0700 0.0246 0.0000
41.0752 0.0139 0.0000
41.1868 0.0000 0.0213
41.2311 0.0242 0.0000
41.2630 0.0091 0.0000
41.2992 0.0194 0.0000
41.3276 0.0202 0.0000
41.3329 0.0261 0.0000
41.4104 0.0000 0.0121
41.4412 0.0164 0.0000
41.4702 0.0000 0.0234
41.4809 0.0294 0.0000
41.5367 0.0000 0.0098
41.5542 0.0263 0.0000
41.5806 0.0111 0.0000
41.5904 0.0087 0.0000
41.5935 0.0000 0.0098
41.6614 0.0379 0.0000
41.6638 0.0000 0.0417
41.6856 0.0027 0.0000
41.7067 0.0000 0.0176
41.7734 0.0120 0.0000
41.8442 0.0287 0.0000
41.8669 0.0054 0.0000
41.9563 0.0230 0.0000
41.9614 0.0000 0.0214
41.9654 0.0000 0.0094
41.9819 0.0000 0.0097
42.0253 0.0205 0.0000
42.0380 0.0000 0.0295
42.0498 0.0000 0.0408
42.0706 0.0146 0.0000
42.0956 0.0239 0.0000
42.1195 0.0000 0.0180
42.1247 0.0000 0.0117
42.2107 0.0000 0.0196
42.2144 0.0057 0.0000
42.2437 0.0195 0.0000
42.3030 0.0178 0.0000
42.3276 0.0000 0.0095
42.3809 0.0121 0.0000
42.3850 0.0000 0.0176
42.4136 0.0000 0.0297
42.4515 0.0000 0.0424
42.5055 0.0000 0.0103
42.5257 0.0000 0.0010
42.5625 0.0000 0.0064
42.5683 0.0260 0.0000
42.5738 0.0000 0.0198
42.5881 0.0144 0.0000
42.5903 0.0156 0.0000
42.5997 0.0244 0.0000
42.6302 0.0000 0.0041
42.8748 0.0189 0.0000
42.9174 0.0000 0.0241
42.9507 0.0000 0.0053
43.0329 0.0000 0.0069
43.0819 0.0000 0.0301
43.1296 0.0000 0.0190
43.2247 0.0109 0.0000
43.3375 0.0239 0.0000
43.4819 0.0000 0.0134
43.5804 0.0000 0.0282
43.5824 0.0000 0.0189
43.6016 0.0281 0.0000
43.6247 0.0151 0.0000
43.6352 0.0000 0.0114
43.6491 0.0356 0.0000
43.6771 0.0150 0.0000
43.7357 0.0288 0.0000
43.7982 0.0000 0.0158
43.8036 0.0000 0.0270
43.8501 0.0193 0.0000
43.8752 0.0000 0.0140
43.9958 0.0000 0.0112
44.1532 0.0125 0.0000
44.1553 0.0000 0.0298
44.1638 0.0000 0.0079
44.1737 0.0000 0.0355
44.2046 0.0022 0.0000
44.2179 0.0181 0.0000
44.2314 0.0150 0.0000
44.2432 0.0201 0.0000
44.2652 0.0000 0.0135
44.2919 0.0000 0.0170
44.2922 0.0275 0.0000
44.3181 0.0197 0.0000
44.4090 0.0000 0.0421
44.4224 0.0057 0.0000
44.4494 0.0000 0.0074
44.5048 0.0000 0.0118
44.5125 0.0186 0.0000
44.5235 0.0000 0.0104
44.5677 0.0252 0.0000
44.5947 0.0107 0.0000
44.6741 0.0021 0.0000
44.7263 0.0137 0.0000
44.7507 0.0000 0.0160
44.7831 0.0091 0.0000
44.8891 0.0000 0.0190
44.8998 0.0000 0.0127
44.9338 0.0273 0.0000
44.9352 0.0177 0.0000
44.9855 0.0000 0.0332
45.1040 0.0036 0.0000
45.1421 0.0154 0.0000
45.1655 0.0000 0.0100
45.1950 0.0196 0.0000
45.2226 0.0000 0.0039
45.2425 0.0116 0.0000
45.2855 0.0000 0.0348
45.2883 0.0000 0.0208
45.3161 0.0000 0.0241
45.3296 0.0258 0.0000
45.3759 0.0000 0.0361
45.4372 0.0365 0.0000
45.4414 0.0235 0.0000
45.4491 0.0000 0.0215
45.4930 0.0300 0.0000
45.5215 0.0000 0.0300
45.5561 0.0000 0.0165
45.6144 0.0000 0.0263
45.6753 0.0000 0.0164
45.6990 0.0000 0.0317
45.7156 0.0000 0.0184
45.7291 0.0000 0.0112
45.8291 0.0213 0.0000
45.9327 0.0000 0.0315
45.9471 0.0000 0.0493
45.9767 0.0000 0.0263
45.9791 0.0000 0.0160
46.0555 0.0096 0.0000
46.0703 0.0104 0.0000
46.1213 0.0000 0.0169
46.1659 0.0112 0.0000
46.1951 0.0052 0.0000
46.2310 0.0000 0.0305
46.2654 0.0041 0.0000
46.2694 0.0000 0.0035
46.2850 0.0000 0.0243
46.3135 0.0165 0.0000
46.3138 0.0000 0.0064
46.3358 0.0156 0.0000
46.3366 0.0000 0.0134
46.4182 0.0169 0.0000
46.4245 0.0330 0.0000
46.4846 0.0037 0.0000
46.5142 0.0000 0.0371
46.5455 0.0091 0.0000
46.5658 0.0000 0.0306
46.5675 0.0105 0.0000
46.5690 0.0000 0.0157
46.6545 0.0228 0.0000
46.7482 0.0200 0.0000
46.7720 0.0154 0.0000
46.7833 0.0255 0.0000
46.7891 0.0000 0.0154
46.7929 0.0140 0.0000
46.7956 0.0271 0.0000
46.8650 0.0109 0.0000
46.8920 0.0311 0.0000
46.9712 0.0000 0.0307
47.0505 0.0000 0.0168
47.1262 0.0000 0.0212
47.1843 0.0000 0.0096
47.1855 0.0000 0.0125
47.2074 0.0000 0.0077
47.2364 0.0000 0.0206
47.2917 0.0000 0.0114
47.3561 0.0000 0.0316
47.3579 0.0146 0.0000
47.4265 0.0000 0.0156
47.4339 0.0271 0.0000
47.4570 0.0128 0.0000
47.5338 0.0085 0.0000
47.5753 0.0009 0.0000
47.5996 0.0189 0.0000
47.6283 0.0000 0.0087
47.6471 0.0128 0.0000
47.6628 0.0164 0.0000
47.6630 0.0058 0.0000
47.7403 0.0100 0.0000
47.7817 0.0000 0.0065
47.8168 0.0257 0.0000
47.8263 0.0000 0.0124
47.8354 0.0000 0.0169
47.8573 0.0000 0.0124
47.9953 0.0000 0.0219
48.0017 0.0000 0.0093
48.0251 0.0255 0.0000
48.0414 0.0187 0.0000
48.0490 0.0116 0.0000
48.0576 0.0000 0.0110
48.0629 0.0000 0.0094
48.0732 0.0000 0.0239
48.0833 0.0200 0.0000
48.1689 0.0128 0.0000
48.2712 0.0000 0.0066
48.2818 0.0160 0.0000
48.3141 0.0176 0.0000
48.3422 0.0224 0.0000
48.4246 0.0000 0.0173
48.4514 0.0348 0.0000
48.4610 0.0206 0.0000
48.4688 0.0111 0.0000
48.6328 0.0049 0.0054
48.7282 0.0023 0.0000
48.7296 0.0000 0.0262
48.8069 0.0086 0.0000
48.8711 0.0084 0.0000
48.8963 0.0210 0.0000
48.9115 0.0106 0.0000
48.9854 0.0198 0.0000
49.0246 0.0000 0.0076
49.0680 0.0000 0.0320
49.0726 0.0000 0.0112
49.1167 0.0000 0.0247
49.1292 0.0156 0.0000
49.1609 0.0026 0.0000
49.1701 0.0214 0.0000
49.1997 0.0141 0.0000
49.2147 0.0041 0.0000
49.2816 0.0000 0.0140
49.3337 0.0159 0.0000
49.4357 0.0154 0.0000
49.4381 0.0227 0.0000
49.4425 0.0000 0.0133
49.4638 0.0156 0.0000
49.4759 0.0107 0.0000
49.4767 0.0000 0.0249
49.5105 0.0248 0.0000
49.5636 0.0000 0.0177
49.5875 0.0000 0.0185
49.5926 0.0315 0.0000
49.5931 0.0245 0.0000
49.6049 0.0321 0.0000
49.6634 0.0454 0.0110
49.6865 0.0000 0.0335
49.6996 0.0134 0.0000
49.7632 0.0095 0.0000
49.7789 0.0000 0.0088
49.7815 0.0181 0.0000
49.7892 0.0129 0.0000
49.7911 0.0180 0.0000
49.8786 0.0000 0.0183
49.8932 0.0000 0.0022
49.9352 0.0000 0.0223
49.9464 0.0264 0.0000
49.9700 0.0188 0.0000
50.0253 0.0124 0.0000
50.0369 0.0000 0.0370
50.0999 0.0000 0.0069
50.1132 0.0000 0.0404
50.1162 0.0000 0.0172
50.1630 0.0159 0.0000
50.1755 0.0000 0.0050
50.1814 0.0000 0.0146
50.2342 0.0138 0.0000
50.2557 0.0000 0.0117
50.3653 0.0000 0.0094
50.3946 0.0000 0.0180
50.4507 0.0053 0.0000
50.4694 0.0212 0.0000
50.5106 0.0240 0.0000
50.5680 0.0079 0.0000
50.6218 0.0094 0.0000
50.6256 0.0086 0.0000
50.6852 0.0000 0.0168
50.7109 0.0215 0.0000
50.7128 0.0000 0.0134
50.7486 0.0191 0.0000
50.7575 0.0114 0.0000
50.8138 0.0162 0.0000
50.8850 0.0000 0.0170
50.9130 0.0322 0.0000
50.9256 0.0000 0.0185
51.0208 0.0131 0.0000
51.0208 0.0000 0.0135
51.0481 0.0011 0.0000
51.0954 0.0140 0.0000
51.1682 0.0370 0.0000
51.1744 0.0000 0.0207
51.1788 0.0200 0.0000
51.2280 0.0085 0.0000
51.2919 0.0000 0.0166
51.2937 0.0182 0.0000
51.3201 0.0000 0.0246
51.4030 0.0000 0.0071
51.4515 0.0050 0.0000
51.4725 0.0000 0.0207
51.4749 0.0176 0.0000
51.5522 0.0149 0.0000
51.5830 0.0000 0.0028
51.6479 0.0000 0.0120
51.6630 0.0000 0.0062
51.7324 0.0185 0.0000
51.7344 0.0244 0.0038
51.7512 0.0193 0.0000
51.7593 0.0194 0.0000
51.7885 0.0064 0.0000
51.7928 0.0000 0.0102
51.8669 0.0224 0.0000
52.0125 0.0000 0.0162
52.0493 0.0000 0.0188
52.0493 0.0000 0.0110
52.0588 0.0126 0.0000
52.1140 0.0048 0.0000
52.1471 0.0061 0.0000
52.1702 0.0243 0.0000
52.1769 0.0000 0.0253
52.2255 0.0000 0.0183
52.2310 0.0112 0.0000
52.2758 0.0000 0.0154
52.3543 0.0206 0.0000
52.4148 0.0000 0.0296
52.4452 0.0000 0.0216
52.4922 0.0357 0.0000
52.4986 0.0180 0.0000
52.5867 0.0000 0.0083
52.5940 0.0170 0.0011
52.6026 0.0100 0.0000
52.6028 0.0209 0.0000
52.6094 0.0156 0.0000
52.6559 0.0131 0.0000
52.7047 0.0000 0.0327
52.7641 0.0000 0.0161
52.8453 0.0000 0.0175
52.8675 0.0129 0.0000
52.8738 0.0000 0.0280
52.9722 0.0193 0.0000
53.1092 0.0108 0.0000
53.1151 0.0000 0.0193
53.1373 0.0000 0.0104
53.1839 0.0334 0.0000
53.2317 0.0186 0.0000
53.2803 0.0000 0.0106
53.3003 0.0222 0.0000
53.4245 0.0045 0.0000
53.4932 0.0000 0.0149
53.5140 0.0000 0.0116
53.5629 0.0000 0.0225
53.6065 0.0029 0.0000
53.6076 0.0292 0.0000
53.6087 0.0102 0.0227
53.6864 0.0000 0.0274
53.8296 0.0172 0.0000
53.8448 0.0227 0.0000
53.9004 0.0000 0.0302
53.9602 0.0045 0.0000
54.0479 0.0000 0.0083
54.1228 0.0000 0.0097
54.1423 0.0133 0.0000
54.1469 0.0000 0.0153
54.1519 0.0343 0.0000
54.1979 0.0000 0.0079
54.1983 0.0000 0.0258
54.2308 0.0190 0.0000
54.3060 0.0178 0.0000
54.3103 0.0056 0.0000
54.3163 0.0000 0.0161
54.3570 0.0000 0.0136
54.3714 0.0206 0.0000
54.3879 0.0168 0.0000
54.4094 0.0288 0.0000
54.4249 0.0129 0.0000
54.4479 0.0233 0.0000
54.4580 0.0298 0.0000
54.5327 0.0000 0.0181
54.5427 0.0000 0.0021
54.5907 0.0000 0.0203
54.5908 0.0143 0.0000
54.6289 0.0010 0.0000
54.6418 0.0069 0.0000
54.7266 0.0072 0.0000
54.7387 0.0220 0.0000
54.7693 0.0335 0.0000
54.7901 0.0237 0.0000
54.7973 0.0162 0.0000
54.8702 0.0128 0.0000
54.9174 0.0236 0.0000
54.9243 0.0501 0.0000
54.9759 0.0000 0.0288
54.9882 0.0000 0.0256
55.0699 0.0131 0.0000
55.1027 0.0000 0.0205
55.1336 0.0000 0.0140
55.1352 0.0172 0.0000
55.1935 0.0208 0.0000
55.1977 0.0000 0.0312
55.2502 0.0000 0.0032
55.2842 0.0000 0.0119
55.3387 0.0000 0.0044
55.4114 0.0023 0.0000
55.4322 0.0000 0.0103
55.4353 0.0074 0.0000
55.4430 0.0000 0.0162
55.4436 0.0115 0.0000
55.4484 0.0134 0.0000
55.4656 0.0045 0.0000
55.4778 0.0187 0.0000
55.4910 0.0000 0.0084
55.5764 0.0397 0.0000
55.6565 0.0149 0.0000
55.7127 0.0006 0.0000
55.7358 0.0000 0.0152
55.7760 0.0022 0.0000
55.8628 0.0053 0.0000
55.8708 0.0233 0.0000
55.9568 0.0000 0.0249
55.9646 0.0215 0.0000
55.9823 0.0196 0.0000
56.0246 0.0000 0.0091
56.0750 0.0114 0.0000
56.1037 0.0000 0.0314
56.1091 0.0000 0.0249
56.1381 0.0000 0.0190
56.2002 0.0000 0.0249
56.2005 0.0175 0.0000
56.2867 0.0128 0.0000
56.3311 0.0000 0.0050
56.3542 0.0094 0.0000
56.3553 0.0000 0.0307
56.3666 0.0000 0.0286
56.3763 0.0297 0.0000
56.4126 0.0229 0.0000
56.4540 0.0000 0.0133
56.5186 0.0000 0.0143
56.5670 0.0000 0.0259
56.6925 0.0000 0.0107
56.7879 0.0042 0.0000
56.8415 0.0276 0.0000
56.8613 0.0298 0.0000
56.9018 0.0226 0.0000
56.9675 0.0000 0.0154
56.9773 0.0000 0.0155
56.9964 0.0178 0.0000
57.0035 0.0118 0.0000
57.0132 0.0073 0.0000
57.1141 0.0000 0.0066
57.1227 0.0261 0.0000
57.2334 0.0046 0.0000
57.2477 0.0169 0.0000
57.2816 0.0371 0.0000
57.2976 0.0160 0.0000
57.3198 0.0300 0.0000
57.3389 0.0000 0.0276
57.3709 0.0110 0.0000
57.4074 0.0261 0.0000
57.4161 0.0027 0.0000
57.4550 0.0171 0.0000
57.5161 0.0218 0.0000
57.5241 0.0145 0.0000
57.5573 0.0050 0.0000
57.5683 0.0257 0.0000
57.5892 0.0289 0.0000
57.6190 0.0000 0.0210
57.6436 0.0000 0.0372
57.6610 0.0155 0.0000
57.7301 0.0265 0.0000
57.7795 0.0223 0.0000
57.7907 0.0312 0.0000
57.8023 0.0000 0.0163
57.8387 0.0114 0.0000
57.8419 0.0000 0.0106
57.9206 0.0142 0.0000
57.9478 0.0000 0.0268
58.0302 0.0000 0.0210
58.1172 0.0000 0.0037
58.1411 0.0111 0.0000
58.1644 0.0119 0.0000
58.1833 0.0180 0.0000
58.1967 0.0000 0.0172
58.2331 0.0036 0.0000
58.2409 0.0143 0.0000
58.2470 0.0267 0.0000
58.2637 0.0084 0.0000
58.3021 0.0000 0.0036
58.3395 0.0145 0.0000
58.3622 0.0078 0.0000
58.3718 0.0142 0.0000
58.3999 0.0000 0.0189
58.4206 0.0174 0.0000
58.4353 0.0212 0.0000
58.5320 0.0000 0.0079
58.5490 0.0311 0.0000
58.5601 0.0055 0.0000
58.6087 0.0112 0.0000
58.6243 0.0000 0.0194
58.6294 0.0115 0.0000
58.6322 0.0000 0.0203
58.6591 0.0195 0.0000
58.7265 0.0169 0.0000
58.7649 0.0288 0.0000
58.7747 0.0000 0.0228
58.7801 0.0144 0.0000
58.7918 0.0282 0.0000
58.8072 0.0201 0.0000
58.8268 0.0000 0.0086
58.9230 0.0101 0.0000
58.9281 0.0296 0.0000
58.9382 0.0000 0.0313
58.9584 0.0151 0.0000
58.9635 0.0201 0.0000
58.9965 0.0062 0.0000
59.0601 0.0000 0.0045
59.0892 0.0191 0.0000
59.1427 0.0212 0.0000
59.1451 0.0000 0.0338
59.1946 0.0218 0.0000
59.1983 0.0113 0.0000
59.2459 0.0000 0.0216
59.3478 0.0076 0.0000
59.3683 0.0314 0.0000
59.4061 0.0258 0.0000
59.4157 0.0063 0.0000
59.4248 0.0216 0.0000
59.4276 0.0000 0.0134
59.4442 0.0000 0.0119
59.5764 0.0000 0.0057
59.7446 0.0000 0.0177
59.7809 0.0210 0.0000
59.8402 0.0000 0.0097
59.8732 0.0194 0.0000
59.9148 0.0000 0.0219
59.9870 0.0176 0.0000
60.0425 0.0000 0.0156
60.2145 0.0281 0.0000
60.2423 0.0023 0.0000
60.2617 0.0000 0.0224
60.2838 0.0148 0.0000
60.3041 0.0268 0.0000
60.3316 0.0000 0.0224
60.3523 0.0000 0.0242
60.3601 0.0162 0.0000
60.3721 0.0000 0.0195
60.4674 0.0205 0.0000
60.5355 0.0109 0.0000
60.5995 0.0000 0.0160
60.6543 0.0000 0.0167
60.6898 0.0431 0.0000
60.6915 0.0000 0.0039
60.7953 0.0077 0.0000
60.8264 0.0000 0.0296
60.8541 0.0000 0.0358
60.8715 0.0000 0.0087
60.8854 0.0297 0.0000
60.8895 0.0116 0.0080
60.8933 0.0000 0.0255
61.0078 0.0000 0.0120
61.0343 0.0000 0.0208
61.0462 0.0000 0.0154
61.0939 0.0141 0.0000
61.1179 0.0094 0.0000
61.1261 0.0000 0.0222
61.1327 0.0214 0.0000
61.1455 0.0000 0.0219
61.1990 0.0146 0.0000
61.2262 0.0051 0.0000
61.2305 0.0195 0.0000
61.2363 0.0000 0.0175
61.2828 0.0000 0.0125
61.3755 0.0000 0.0093
61.3784 0.0056 0.0000
61.3949 0.0000 0.0324
61.4175 0.0000 0.0186
61.4182 0.0087 0.0000
61.4580 0.0000 0.0112
61.5045 0.0000 0.0203
61.5405 0.0151 0.0000
61.6000 0.0083 0.0000
61.6003 0.0000 0.0153
61.6983 0.0000 0.0145
61.7066 0.0246 0.0000
61.7249 0.0000 0.0091
61.7727 0.0144 0.0000
61.7864 0.0449 0.0000
61.8108 0.0000 0.0244
61.8148 0.0000 0.0057
61.8962 0.0072 0.0000
61.9061 0.0092 0.0000
61.9730 0.0000 0.0087
62.0436 0.0189 0.0000
62.0787 0.0000 0.0187
62.1308 0.0204 0.0000
62.2489 0.0199 0.0000
62.2720 0.0000 0.0096
62.2775 0.0136 0.0000
62.3126 0.0000 0.0153
62.3640 0.0154 0.0000
62.3671 0.0000 0.0041
62.4135 0.0222 0.0000
62.4158 0.0000 0.0038
62.4231 0.0144 0.0259
62.4883 0.0202 0.0000
62.5039 0.0295 0.0000
62.5183 0.0095 0.0000
62.5426 0.0000 0.0052
62.5822 0.0219 0.0000
62.6041 0.0000 0.0059
62.6381 0.0038 0.0000
62.6403 0.0000 0.0092
62.7239 0.0212 0.0000
62.7440 0.0103 0.0000
62.7792 0.0000 0.0127
62.8720 0.0184 0.0000
62.8728 0.0000 0.0077
62.8983 0.0093 0.0000
62.9167 0.0000 0.0096
63.0470 0.0032 0.0000
63.0536 0.0145 0.0000
63.0561 0.0079 0.0000
63.0816 0.0200 0.0000
63.1053 0.0000 0.0113
63.1117 0.0119 0.0000
63.1126 0.0000 0.0093
63.1395 0.0292 0.0000
63.1478 0.0315 0.0000
63.1622 0.0060 0.0000
63.1982 0.0057 0.0000
63.2674 0.0214 0.0000
63.2938 0.0249 0.0000
63.3083 0.0000 0.0168
63.3596 0.0170 0.0000
63.3878 0.0078 0.0000
63.3902 0.0000 0.0108
63.4225 0.0110 0.0000
63.4304 0.0000 0.0485
63.5026 0.0347 0.0000
63.5041 0.0110 0.0000
63.5280 0.0228 0.0000
63.5351 0.0000 0.0245
63.5793 0.0247 0.0000
63.5840 0.0284 0.0000
63.7677 0.0000 0.0079
63.8058 0.0127 0.0000
63.8955 0.0052 0.0000
63.9823 0.0120 0.0000
63.9956 0.0000 0.0137
64.0126 0.0000 0.0240
64.0232 0.0000 0.0130
64.0353 0.0008 0.0000
64.0479 0.0040 0.0000
64.0580 0.0000 0.0263
64.0640 0.0162 0.0000
64.0903 0.0000 0.0179
64.2329 0.0000 0.0027
64.3148 0.0000 0.0343
64.3210 0.0126 0.0000
64.3656 0.0000 0.0146
64.3954 0.0000 0.0061
64.5757 0.0000 0.0186
64.6054 0.0000 0.0167
64.6654 0.0453 0.0000
64.7192 0.0255 0.0000
64.7258 0.0000 0.0126
64.7305 0.0000 0.0280
64.7592 0.0000 0.0211
64.7729 0.0000 0.0230
64.7818 0.0000 0.0056
64.7886 0.0000 0.0482
64.9727 0.0051 0.0000
64.9846 0.0142 0.0000
65.0311 0.0000 0.0307
65.0846 0.0203 0.0000
65.1585 0.0000 0.0326
65.1977 0.0000 0.0166
65.2416 0.0098 0.0000
65.2962 0.0100 0.0000
65.3342 0.0000 0.0308
65.4750 0.0385 0.0000
65.4884 0.0000 0.0179
65.5347 0.0065 0.0000
65.5384 0.0154 0.0000
65.5522 0.0000 0.0279
65.5784 0.0000 0.0066
65.5844 0.0092 0.0000
65.5938 0.0098 0.0000
65.6149 0.0000 0.0211
65.6333 0.0104 0.0000
65.8186 0.0118 0.0000
65.8199 0.0311 0.0000
65.8450 0.0301 0.0000
65.8471 0.0143 0.0000
65.8490 0.0000 0.0141
65.8874 0.0178 0.0000
65.8893 0.0000 0.0078
65.8970 0.0000 0.0098
66.0027 0.0000 0.0204
66.0464 0.0000 0.0217
66.0709 0.0000 0.0151
66.0756 0.0162 0.0000
66.1582 0.0143 0.0000
66.1806 0.0000 0.0212
66.2443 0.0000 0.0115
66.2818 0.0034 0.0000
66.3138 0.0000 0.0276
66.3267 0.0000 0.0163
66.3368 0.0252 0.0000
66.4005 0.0000 0.0114
66.4304 0.0000 0.0257
